"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"model.nlogo"
"full-factorial-analysis"
"11/02/2025 23:42:19:821 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","population-size","avg-degree","initial-seeds","network-type","rumor-is-true?","heterogeneity-level","learning-rate","initial-trust-mean","initial-trust-sd","hearing-threshold","trust-update-interval","verify-rumor?","verification-delay","show-trust-links?","max-ticks","[step]","count turtles with [rumor-known?] / population-size","mean [belief] of turtles","mean [belief] of turtles with [rumor-known?]","count turtles with [belief > 0.5] / population-size","variance [belief] of turtles"
"676","200","6","5","scale-free","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4493124575946815","0.4493124575946815","0","4.063535825542401E-27"
"677","200","6","5","scale-free","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.436606781840336","0.436606781840336","0","2.8569051942279234E-18"
"678","200","6","5","scale-free","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.5170876885604339","0.5170876885604339","1","4.02172884547741E-31"
"679","200","6","5","scale-free","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.47239664755065847","0.47239664755065847","0","3.0200767893890283E-20"
"680","200","6","5","scale-free","false","0.2","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.42770756129617504","0.42770756129617504","0","4.6288356964259115E-28"
"684","200","6","5","scale-free","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.2490125021216294","0.2490125021216294","0","5.447860359521617E-9"
"683","200","6","5","scale-free","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.30278880408916825","0.30278880408916825","0","7.352496019108789E-13"
"682","200","6","5","scale-free","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3486943163464812","0.3486943163464812","0","1.2083986162142455E-12"
"685","200","6","5","scale-free","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.33066847083066947","0.33066847083066947","0","2.7578502302284763E-12"
"688","200","6","5","scale-free","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.3356041180933492","0.3356041180933492","0","1.2067753590456888E-15"
"686","200","6","5","scale-free","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.29151859344050207","0.29151859344050207","0","3.817576812687794E-14"
"689","200","6","5","scale-free","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.2814993704847272","0.2814993704847272","0","6.44158111449494E-11"
"687","200","6","5","scale-free","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.29776859726431476","0.29776859726431476","0","4.130369990830068E-15"
"690","200","6","5","scale-free","false","0.3","0.1","0.4","0.15","3","10","false","200","false","500","500","1","0.34344893895661793","0.34344893895661793","0","1.3324009441637554E-13"
"691","200","6","5","scale-free","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.41343082542612225","0.41343082542612225","0","3.1901155952728946E-21"
"692","200","6","5","scale-free","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4519790226687687","0.4519790226687687","0","5.623184712902908E-23"
"693","200","6","5","scale-free","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.5636092669576237","0.5636092669576237","1","2.2030619244474307E-17"
"694","200","6","5","scale-free","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.47744772214315373","0.47744772214315373","0","4.973481551837725E-25"
"695","200","6","5","scale-free","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.3669649658759934","0.3669649658759934","0","1.806967924050657E-17"
"696","200","6","5","scale-free","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4131773363850017","0.4131773363850017","0","1.5341447713076654E-19"
"697","200","6","5","scale-free","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.43903737865926873","0.43903737865926873","0","3.2088681755743878E-21"
"701","200","6","5","scale-free","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3099851972558203","0.3099851972558203","0","3.015863995887916E-10"
"699","200","6","5","scale-free","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.4174749822375543","0.4174749822375543","0","1.366131792147998E-20"
"703","200","6","5","scale-free","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.2795551684299539","0.2795551684299539","0","9.019438020868837E-11"
"698","200","6","5","scale-free","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.45560157680916746","0.45560157680916746","0","5.086997636011263E-22"
"700","200","6","5","scale-free","false","0.3","0.1","0.6","0.15","3","10","false","200","false","500","500","1","0.493776506410432","0.493776506410432","0","1.9520770190571251E-25"
"702","200","6","5","scale-free","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.29403162151356105","0.29403162151356105","0","4.605720171367787E-12"
"704","200","6","5","scale-free","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.329233219271164","0.329233219271164","0","3.25046983835002E-9"
"706","200","6","5","scale-free","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.28788146190178987","0.28788146190178987","0","7.1777703485043494E-12"
"705","200","6","5","scale-free","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.37070560223165766","0.37070560223165766","0","5.624863236740962E-12"
"708","200","6","5","scale-free","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.3424694673274017","0.3424694673274017","0","4.369380385404873E-10"
"709","200","6","5","scale-free","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.24767656754472558","0.24767656754472558","0","1.9472062829089255E-12"
"707","200","6","5","scale-free","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.40748479131606785","0.40748479131606785","0","2.331422179328689E-11"
"710","200","6","5","scale-free","false","0.3","0.2","0.4","0.15","3","10","false","200","false","500","500","1","0.27513678205374204","0.27513678205374204","0","7.314222000028046E-11"
"712","200","6","5","scale-free","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4361451278038721","0.4361451278038721","0","1.9675134340806705E-18"
"711","200","6","5","scale-free","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.45941260218276503","0.45941260218276503","0","1.799397464123979E-13"
"713","200","6","5","scale-free","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.410207672963837","0.410207672963837","0","1.4062446938425437E-15"
"714","200","6","5","scale-free","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4231182758027057","0.4231182758027057","0","4.53378595400809E-14"
"715","200","6","5","scale-free","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.45416231221307457","0.45416231221307457","0","1.4321899820007742E-15"
"717","200","6","5","scale-free","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.5048851023595818","0.5048851023595818","1","2.8514154521058825E-15"
"716","200","6","5","scale-free","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.46528634466454905","0.46528634466454905","0","3.7836221367551383E-16"
"718","200","6","5","scale-free","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.38954208231649184","0.38954208231649184","0","2.0826994856079774E-16"
"720","200","6","5","scale-free","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.4308578038636119","0.4308578038636119","0","3.927028386951891E-14"
"719","200","6","5","scale-free","false","0.3","0.2","0.6","0.15","3","10","false","200","false","500","500","1","0.42259214090097424","0.42259214090097424","0","4.242702512064274E-18"
